ledger_entry_id,invoice_ref,expected_amount,customer_name,entry_date,status
uci_ledger_493996,UCI-493996,307.06,customer_15601,2010-01-10,open
uci_ledger_493997,UCI-493997,137.79,customer_17372,2010-01-10,open
uci_ledger_493998,UCI-493998,305.8,customer_13999,2010-01-10,open
uci_ledger_494000,UCI-494000,443.48,customer_15061,2010-01-10,open
uci_ledger_494001,UCI-494001,552.79,customer_13319,2010-01-10,open
uci_ledger_494002,UCI-494002,290.12,customer_13634,2010-01-10,open
uci_ledger_494003,UCI-494003,194.25,customer_17222,2010-01-10,open
uci_ledger_494004,UCI-494004,338.71,customer_15601,2010-01-10,open
uci_ledger_494007,UCI-494007,136.15,customer_14606,2010-01-10,open
uci_ledger_494008,UCI-494008,326.54,customer_18242,2010-01-11,open
uci_ledger_494009,UCI-494009,345.18,customer_12471,2010-01-11,open
uci_ledger_494010,UCI-494010,126.15,customer_12471,2010-01-11,open
uci_ledger_494020,UCI-494020,249.6,customer_17147,2010-01-11,open
uci_ledger_494021,UCI-494021,357.17,customer_15738,2010-01-11,open
uci_ledger_494022,UCI-494022,1980.0,customer_15769,2010-01-11,open
uci_ledger_494023,UCI-494023,488.68,customer_13162,2010-01-11,open
uci_ledger_494026,UCI-494026,365.04,customer_15369,2010-01-11,open
uci_ledger_494027,UCI-494027,209.0,customer_17113,2010-01-11,open
uci_ledger_494028,UCI-494028,306.62,customer_17113,2010-01-11,open
uci_ledger_494029,UCI-494029,478.77,customer_12913,2010-01-11,open
uci_ledger_494032,UCI-494032,306.74,customer_13709,2010-01-11,open
uci_ledger_494035,UCI-494035,521.05,customer_15044,2010-01-11,open
uci_ledger_494036,UCI-494036,595.0,customer_17139,2010-01-11,open
uci_ledger_494037,UCI-494037,565.0,customer_15291,2010-01-11,open
uci_ledger_494040,UCI-494040,9.7,customer_18115,2010-01-11,open
uci_ledger_494042,UCI-494042,975.11,customer_12510,2010-01-11,open
uci_ledger_494046,UCI-494046,47.4,customer_15044,2010-01-11,open
uci_ledger_494045,UCI-494045,435.88,customer_12510,2010-01-11,open
uci_ledger_494047,UCI-494047,473.56,customer_13093,2010-01-11,open
uci_ledger_494048,UCI-494048,499.36,customer_13093,2010-01-11,open
uci_ledger_494079,UCI-494079,150.31,customer_12835,2010-01-11,open
uci_ledger_494108,UCI-494108,858.27,customer_17529,2010-01-11,open
uci_ledger_494110,UCI-494110,408.42,customer_12549,2010-01-11,open
uci_ledger_494113,UCI-494113,150.0,customer_12549,2010-01-11,open
uci_ledger_494118,UCI-494118,305.28,customer_12875,2010-01-11,open
uci_ledger_494119,UCI-494119,559.96,customer_17739,2010-01-11,open
uci_ledger_494120,UCI-494120,1642.5,customer_14156,2010-01-11,open
uci_ledger_494128,UCI-494128,60.3,customer_17740,2010-01-11,open
uci_ledger_494139,UCI-494139,271.2,customer_15549,2010-01-11,open
uci_ledger_494140,UCI-494140,117.0,customer_14984,2010-01-11,open
uci_ledger_494141,UCI-494141,256.8,customer_18252,2010-01-11,open
uci_ledger_494142,UCI-494142,165.8,customer_17978,2010-01-11,open
uci_ledger_494143,UCI-494143,881.2,customer_12406,2010-01-11,open
uci_ledger_494146,UCI-494146,152.88,customer_14646,2010-01-11,open
uci_ledger_494148,UCI-494148,803.76,customer_15311,2010-01-11,open
uci_ledger_494149,UCI-494149,321.52,customer_16569,2010-01-11,open
uci_ledger_494150,UCI-494150,726.6,customer_12980,2010-01-11,open
uci_ledger_494153,UCI-494153,142.35,customer_17023,2010-01-11,open
uci_ledger_494154,UCI-494154,384.49,customer_17188,2010-01-11,open
uci_ledger_494157,UCI-494157,463.11,customer_13089,2010-01-11,open
uci_ledger_494160,UCI-494160,368.1,customer_18061,2010-01-11,open
uci_ledger_494161,UCI-494161,833.94,customer_16019,2010-01-11,open
uci_ledger_494163,UCI-494163,95.2,customer_13433,2010-01-12,open
uci_ledger_494164,UCI-494164,24.45,customer_17961,2010-01-12,open
uci_ledger_494165,UCI-494165,235.8,customer_15380,2010-01-12,open
uci_ledger_494167,UCI-494167,133.52,customer_14867,2010-01-12,open
uci_ledger_494169,UCI-494169,163.4,customer_15186,2010-01-12,open
uci_ledger_494170,UCI-494170,484.54,customer_12600,2010-01-12,open
uci_ledger_494206,UCI-494206,495.0,customer_12939,2010-01-12,open
uci_ledger_494207,UCI-494207,293.35,customer_16841,2010-01-12,open
uci_ledger_494208,UCI-494208,137.7,customer_17945,2010-01-12,open
uci_ledger_494209,UCI-494209,260.15,customer_14239,2010-01-12,open
uci_ledger_494210,UCI-494210,731.52,customer_15299,2010-01-12,open
uci_ledger_494211,UCI-494211,120.7,customer_17945,2010-01-12,open
uci_ledger_494213,UCI-494213,101.95,customer_17945,2010-01-12,open
uci_ledger_494212,UCI-494212,690.52,customer_15002,2010-01-12,open
uci_ledger_494214,UCI-494214,1579.72,customer_12623,2010-01-12,open
uci_ledger_494216,UCI-494216,446.1,customer_16422,2010-01-12,open
uci_ledger_494217,UCI-494217,308.24,customer_16525,2010-01-12,open
uci_ledger_494218,UCI-494218,204.28,customer_17841,2010-01-12,open
uci_ledger_494227,UCI-494227,658.95,customer_13622,2010-01-12,open
uci_ledger_494228,UCI-494228,285.83,customer_14861,2010-01-12,open
uci_ledger_494229,UCI-494229,1218.8,customer_16779,2010-01-12,open
uci_ledger_494230,UCI-494230,32.5,customer_17961,2010-01-12,open
uci_ledger_494233,UCI-494233,1254.56,customer_15093,2010-01-12,open
uci_ledger_494234,UCI-494234,5.0,customer_12549,2010-01-12,open
uci_ledger_494235,UCI-494235,643.5,customer_14225,2010-01-12,open
uci_ledger_494236,UCI-494236,120.0,customer_14241,2010-01-12,open
uci_ledger_494237,UCI-494237,219.89,customer_15550,2010-01-12,open
uci_ledger_494239,UCI-494239,584.08,customer_14081,2010-01-12,open
uci_ledger_494241,UCI-494241,326.98,customer_17165,2010-01-12,open
uci_ledger_494240,UCI-494240,665.1,customer_16858,2010-01-12,open
uci_ledger_494243,UCI-494243,18532.3,customer_18102,2010-01-12,open
uci_ledger_494244,UCI-494244,6711.0,customer_18102,2010-01-12,open
uci_ledger_494246,UCI-494246,36.25,customer_17352,2010-01-12,open
uci_ledger_494264,UCI-494264,432.83,customer_17576,2010-01-12,open
uci_ledger_494267,UCI-494267,363.12,customer_14606,2010-01-12,open
uci_ledger_494268,UCI-494268,306.3,customer_12649,2010-01-12,open
uci_ledger_494269,UCI-494269,334.99,customer_12820,2010-01-13,open
uci_ledger_494272,UCI-494272,321.44,customer_15358,2010-01-13,open
uci_ledger_494275,UCI-494275,534.6,customer_15497,2010-01-13,open
uci_ledger_494276,UCI-494276,305.1,customer_17679,2010-01-13,open
uci_ledger_494277,UCI-494277,1335.92,customer_14063,2010-01-13,open
uci_ledger_494278,UCI-494278,708.2,customer_13162,2010-01-13,open
uci_ledger_494280,UCI-494280,854.35,customer_12682,2010-01-13,open
uci_ledger_494281,UCI-494281,317.64,customer_13798,2010-01-13,open
uci_ledger_494327,UCI-494327,430.83,customer_13576,2010-01-13,open
uci_ledger_494335,UCI-494335,288.85,customer_14092,2010-01-13,open
uci_ledger_494336,UCI-494336,332.7,customer_14137,2010-01-13,open
uci_ledger_494338,UCI-494338,403.06,customer_15311,2010-01-13,open
uci_ledger_494339,UCI-494339,530.34,customer_14154,2010-01-13,open
uci_ledger_494342,UCI-494342,177.9,customer_14826,2010-01-13,open
uci_ledger_494343,UCI-494343,143.22,customer_15456,2010-01-13,open
uci_ledger_494344,UCI-494344,89.32,customer_16585,2010-01-13,open
uci_ledger_494345,UCI-494345,374.11,customer_15755,2010-01-13,open
uci_ledger_494348,UCI-494348,546.95,customer_14156,2010-01-13,open
uci_ledger_494349,UCI-494349,117.8,customer_15015,2010-01-13,open
uci_ledger_494351,UCI-494351,354.45,customer_14277,2010-01-13,open
uci_ledger_494354,UCI-494354,1273.5,customer_15513,2010-01-13,open
uci_ledger_494357,UCI-494357,1383.41,customer_12647,2010-01-13,open
uci_ledger_494359,UCI-494359,383.02,customer_17962,2010-01-13,open
uci_ledger_494362,UCI-494362,119.38,customer_17757,2010-01-13,open
uci_ledger_494364,UCI-494364,748.91,customer_14146,2010-01-13,open
uci_ledger_494383,UCI-494383,179.7,customer_13929,2010-01-14,open
uci_ledger_494384,UCI-494384,381.66,customer_16304,2010-01-14,open
uci_ledger_494385,UCI-494385,486.64,customer_18268,2010-01-14,open
uci_ledger_494389,UCI-494389,480.47,customer_13152,2010-01-14,open
uci_ledger_494390,UCI-494390,520.24,customer_18041,2010-01-14,open
uci_ledger_494391,UCI-494391,164.34,customer_13787,2010-01-14,open
uci_ledger_494392,UCI-494392,129.09,customer_16414,2010-01-14,open
uci_ledger_494394,UCI-494394,274.2,customer_15312,2010-01-14,open
uci_ledger_494395,UCI-494395,953.5,customer_14256,2010-01-14,open
uci_ledger_494416,UCI-494416,371.47,customer_17469,2010-01-14,open
uci_ledger_494419,UCI-494419,39.8,customer_15903,2010-01-14,open
uci_ledger_494429,UCI-494429,141.6,customer_16660,2010-01-14,open
uci_ledger_494432,UCI-494432,1240.0,customer_13694,2010-01-14,open
uci_ledger_494433,UCI-494433,244.8,customer_14423,2010-01-14,open
uci_ledger_494434,UCI-494434,302.15,customer_18134,2010-01-14,open
uci_ledger_494435,UCI-494435,201.05,customer_14590,2010-01-14,open
uci_ledger_494436,UCI-494436,419.65,customer_16013,2010-01-14,open
uci_ledger_494437,UCI-494437,222.85,customer_14466,2010-01-14,open
uci_ledger_494439,UCI-494439,328.5,customer_12931,2010-01-14,open
uci_ledger_494440,UCI-494440,290.72,customer_17850,2010-01-14,open
uci_ledger_494441,UCI-494441,182.46,customer_13491,2010-01-14,open
uci_ledger_494442,UCI-494442,671.93,customer_12644,2010-01-14,open
uci_ledger_494443,UCI-494443,272.73,customer_15898,2010-01-14,open
uci_ledger_494445,UCI-494445,280.82,customer_17850,2010-01-14,open
uci_ledger_494447,UCI-494447,354.66,customer_17496,2010-01-14,open
uci_ledger_494451,UCI-494451,355.62,customer_14527,2010-01-14,open
uci_ledger_494450,UCI-494450,22.5,customer_12346,2010-01-14,open
uci_ledger_494454,UCI-494454,127.7,customer_15605,2010-01-14,open
uci_ledger_494455,UCI-494455,532.1,customer_17850,2010-01-14,open
uci_ledger_494456,UCI-494456,290.63,customer_13233,2010-01-14,open
uci_ledger_494458,UCI-494458,15.0,customer_14667,2010-01-14,open
uci_ledger_494459,UCI-494459,925.85,customer_14667,2010-01-14,open
uci_ledger_494467,UCI-494467,475.88,customer_15046,2010-01-14,open
uci_ledger_494468,UCI-494468,343.2,customer_13050,2010-01-14,open
uci_ledger_494470,UCI-494470,130.8,customer_12748,2010-01-14,open
uci_ledger_494469,UCI-494469,429.64,customer_16210,2010-01-14,open
uci_ledger_494471,UCI-494471,1639.12,customer_13680,2010-01-14,open
uci_ledger_494473,UCI-494473,859.27,customer_17508,2010-01-14,open
uci_ledger_494475,UCI-494475,125.97,customer_17377,2010-01-14,open
uci_ledger_494476,UCI-494476,367.68,customer_15222,2010-01-14,open
uci_ledger_494478,UCI-494478,975.76,customer_14062,2010-01-14,open
uci_ledger_494479,UCI-494479,858.25,customer_17032,2010-01-14,open
uci_ledger_494480,UCI-494480,855.9,customer_15768,2010-01-14,open
uci_ledger_494482,UCI-494482,1131.62,customer_13983,2010-01-14,open
uci_ledger_494481,UCI-494481,532.1,customer_17850,2010-01-14,open
uci_ledger_494483,UCI-494483,939.4,customer_13562,2010-01-14,open
uci_ledger_494484,UCI-494484,327.19,customer_17754,2010-01-14,open
uci_ledger_494490,UCI-494490,498.12,customer_17850,2010-01-14,open
uci_ledger_494498,UCI-494498,12.6,customer_13360,2010-01-14,open
uci_ledger_494499,UCI-494499,470.22,customer_17850,2010-01-14,open
uci_ledger_494503,UCI-494503,485.52,customer_17850,2010-01-14,open
uci_ledger_494504,UCI-494504,93.47,customer_17848,2010-01-14,open
uci_ledger_494505,UCI-494505,169.33,customer_13711,2010-01-14,open
uci_ledger_494506,UCI-494506,439.62,customer_17850,2010-01-14,open
uci_ledger_494507,UCI-494507,278.38,customer_15031,2010-01-14,open
uci_ledger_494508,UCI-494508,113.8,customer_16353,2010-01-15,open
uci_ledger_494509,UCI-494509,45.6,customer_16353,2010-01-15,open
uci_ledger_494510,UCI-494510,439.62,customer_17850,2010-01-15,open
uci_ledger_494511,UCI-494511,1075.27,customer_12431,2010-01-15,open
uci_ledger_494512,UCI-494512,301.6,customer_14755,2010-01-15,open
uci_ledger_494513,UCI-494513,45.0,customer_12431,2010-01-15,open
uci_ledger_494514,UCI-494514,694.2,customer_17850,2010-01-15,open
uci_ledger_494515,UCI-494515,2370.78,customer_13694,2010-01-15,open
uci_ledger_494516,UCI-494516,306.4,customer_14136,2010-01-15,open
uci_ledger_494518,UCI-494518,330.0,customer_16029,2010-01-15,open
uci_ledger_494529,UCI-494529,280.05,customer_15738,2010-01-15,open
uci_ledger_494533,UCI-494533,137.1,customer_18065,2010-01-15,open
uci_ledger_494585,UCI-494585,7.1,customer_15359,2010-01-15,open
uci_ledger_494586,UCI-494586,244.19,customer_18106,2010-01-15,open
uci_ledger_494587,UCI-494587,60.12,customer_18106,2010-01-15,open
uci_ledger_494588,UCI-494588,347.0,customer_17681,2010-01-15,open
uci_ledger_494589,UCI-494589,482.8,customer_17850,2010-01-15,open
uci_ledger_494590,UCI-494590,2.95,customer_12755,2010-01-15,open
uci_ledger_494591,UCI-494591,89.25,customer_12789,2010-01-15,open
uci_ledger_494594,UCI-494594,316.25,customer_15771,2010-01-15,open
uci_ledger_494603,UCI-494603,193.68,customer_16452,2010-01-15,open
uci_ledger_494605,UCI-494605,120.95,customer_13821,2010-01-15,open
uci_ledger_494606,UCI-494606,347.34,customer_15607,2010-01-15,open
uci_ledger_494607,UCI-494607,91.5,customer_16858,2010-01-15,open
uci_ledger_494608,UCI-494608,521.9,customer_17850,2010-01-15,open
uci_ledger_494611,UCI-494611,79.2,customer_12649,2010-01-15,open
uci_ledger_494612,UCI-494612,148.15,customer_15311,2010-01-15,open
uci_ledger_494613,UCI-494613,361.81,customer_14324,2010-01-15,open
uci_ledger_494614,UCI-494614,506.6,customer_17850,2010-01-15,open
uci_ledger_494616,UCI-494616,110.72,customer_17364,2010-01-15,open
uci_ledger_494617,UCI-494617,290.0,customer_13319,2010-01-15,open
uci_ledger_494618,UCI-494618,235.52,customer_17871,2010-01-15,open
uci_ledger_494619,UCI-494619,738.18,customer_12631,2010-01-15,open
uci_ledger_494620,UCI-494620,208.1,customer_17227,2010-01-15,open
uci_ledger_494621,UCI-494621,195.2,customer_15059,2010-01-15,open
uci_ledger_494622,UCI-494622,55.47,customer_12860,2010-01-15,open
uci_ledger_494623,UCI-494623,175.37,customer_15393,2010-01-15,open
uci_ledger_494624,UCI-494624,158.9,customer_17454,2010-01-15,open
uci_ledger_494625,UCI-494625,205.48,customer_17851,2010-01-15,open
uci_ledger_494627,UCI-494627,83.4,customer_15224,2010-01-15,open
uci_ledger_494630,UCI-494630,244.2,customer_12813,2010-01-15,open
uci_ledger_494632,UCI-494632,306.3,customer_15633,2010-01-15,open
uci_ledger_494634,UCI-494634,214.0,customer_15489,2010-01-15,open
uci_ledger_494635,UCI-494635,226.49,customer_15945,2010-01-15,open
uci_ledger_494636,UCI-494636,224.09,customer_16335,2010-01-17,open
uci_ledger_494637,UCI-494637,113.33,customer_14451,2010-01-17,open
uci_ledger_494638,UCI-494638,278.47,customer_16782,2010-01-17,open
uci_ledger_494639,UCI-494639,975.0,customer_14421,2010-01-17,open
uci_ledger_494640,UCI-494640,409.69,customer_17801,2010-01-17,open
uci_ledger_494641,UCI-494641,1568.87,customer_15413,2010-01-17,open
uci_ledger_494642,UCI-494642,521.9,customer_17850,2010-01-17,open
uci_ledger_494643,UCI-494643,1936.74,customer_13694,2010-01-17,open
uci_ledger_494644,UCI-494644,519.18,customer_16595,2010-01-17,open
uci_ledger_494645,UCI-494645,242.5,customer_16017,2010-01-17,open
uci_ledger_494646,UCI-494646,136.8,customer_13907,2010-01-17,open
uci_ledger_494647,UCI-494647,1185.81,customer_17920,2010-01-17,open
uci_ledger_494648,UCI-494648,454.9,customer_17850,2010-01-17,open
uci_ledger_494649,UCI-494649,156.33,customer_17969,2010-01-17,open
uci_ledger_494651,UCI-494651,685.9,customer_16510,2010-01-17,open
uci_ledger_494652,UCI-494652,560.23,customer_14527,2010-01-17,open
uci_ledger_494653,UCI-494653,400.8,customer_14420,2010-01-17,open
uci_ledger_494654,UCI-494654,587.52,customer_13777,2010-01-17,open
uci_ledger_494655,UCI-494655,240.0,customer_17850,2010-01-17,open
uci_ledger_494656,UCI-494656,294.4,customer_17850,2010-01-17,open
uci_ledger_494657,UCI-494657,101.3,customer_16524,2010-01-17,open
uci_ledger_494658,UCI-494658,135.58,customer_13782,2010-01-17,open
uci_ledger_494659,UCI-494659,383.5,customer_17850,2010-01-17,open
uci_ledger_494660,UCI-494660,185.8,customer_13831,2010-01-17,open
uci_ledger_494661,UCI-494661,150.18,customer_13634,2010-01-17,open
uci_ledger_494662,UCI-494662,377.32,customer_13004,2010-01-17,open
uci_ledger_494663,UCI-494663,239.84,customer_16166,2010-01-17,open
uci_ledger_494664,UCI-494664,443.83,customer_17213,2010-01-17,open
uci_ledger_494665,UCI-494665,488.68,customer_16434,2010-01-17,open
uci_ledger_494666,UCI-494666,1258.38,customer_13869,2010-01-17,open
uci_ledger_494667,UCI-494667,206.4,customer_15223,2010-01-17,open
uci_ledger_494668,UCI-494668,182.25,customer_13616,2010-01-17,open
uci_ledger_494669,UCI-494669,146.81,customer_15916,2010-01-17,open
uci_ledger_494670,UCI-494670,608.75,customer_13178,2010-01-17,open
uci_ledger_494671,UCI-494671,185.7,customer_14560,2010-01-17,open
uci_ledger_494672,UCI-494672,151.49,customer_14404,2010-01-17,open
uci_ledger_494673,UCI-494673,514.81,customer_15311,2010-01-17,open
uci_ledger_494674,UCI-494674,151.11,customer_14606,2010-01-17,open
uci_ledger_494676,UCI-494676,144.1,customer_17591,2010-01-17,open
uci_ledger_494677,UCI-494677,202.35,customer_14892,2010-01-18,open
uci_ledger_494678,UCI-494678,3151.0,customer_16684,2010-01-18,open
uci_ledger_494679,UCI-494679,299.49,customer_12877,2010-01-18,open
uci_ledger_494680,UCI-494680,263.83,customer_17343,2010-01-18,open
uci_ledger_494681,UCI-494681,369.44,customer_14441,2010-01-18,open
uci_ledger_494682,UCI-494682,359.16,customer_14754,2010-01-18,open
uci_ledger_494683,UCI-494683,226.08,customer_15747,2010-01-18,open
uci_ledger_494684,UCI-494684,112.95,customer_15795,2010-01-18,open
uci_ledger_494686,UCI-494686,206.44,customer_15039,2010-01-18,open
uci_ledger_494687,UCI-494687,83.4,customer_15039,2010-01-18,open
uci_ledger_494732,UCI-494732,658.73,customer_16670,2010-01-18,open
uci_ledger_494762,UCI-494762,181.44,customer_17841,2010-01-18,open
uci_ledger_494768,UCI-494768,297.32,customer_18057,2010-01-18,open
uci_ledger_494778,UCI-494778,308.39,customer_14461,2010-01-18,open
uci_ledger_494779,UCI-494779,216.72,customer_18041,2010-01-18,open
uci_ledger_494780,UCI-494780,838.75,customer_14442,2010-01-18,open
uci_ledger_494783,UCI-494783,482.4,customer_17581,2010-01-18,open
uci_ledger_494785,UCI-494785,380.52,customer_17966,2010-01-18,open
uci_ledger_494787,UCI-494787,206.38,customer_15164,2010-01-18,open
uci_ledger_494788,UCI-494788,11.9,customer_17966,2010-01-18,open
uci_ledger_494789,UCI-494789,125.63,customer_14949,2010-01-18,open
uci_ledger_494790,UCI-494790,213.53,customer_17048,2010-01-18,open
uci_ledger_494792,UCI-494792,235.89,customer_13173,2010-01-18,open
uci_ledger_494794,UCI-494794,291.5,customer_13037,2010-01-18,open
uci_ledger_494795,UCI-494795,189.3,customer_13110,2010-01-18,open
uci_ledger_494797,UCI-494797,181.3,customer_18036,2010-01-18,open
uci_ledger_494798,UCI-494798,376.25,customer_17773,2010-01-18,open
uci_ledger_494799,UCI-494799,443.13,customer_16954,2010-01-18,open
uci_ledger_494803,UCI-494803,205.82,customer_15005,2010-01-18,open
uci_ledger_494804,UCI-494804,463.0,customer_15298,2010-01-18,open
uci_ledger_494805,UCI-494805,7.5,customer_18037,2010-01-18,open
uci_ledger_494807,UCI-494807,60.96,customer_15375,2010-01-18,open
uci_ledger_494808,UCI-494808,223.54,customer_17231,2010-01-18,open
uci_ledger_494809,UCI-494809,8.5,customer_17231,2010-01-18,open
uci_ledger_494811,UCI-494811,250.15,customer_14343,2010-01-18,open
uci_ledger_494815,UCI-494815,246.75,customer_15697,2010-01-19,open
uci_ledger_494816,UCI-494816,76.74,customer_16867,2010-01-19,open
uci_ledger_494817,UCI-494817,226.62,customer_16287,2010-01-19,open
uci_ledger_494818,UCI-494818,80.8,customer_15198,2010-01-19,open
