bank_txn_id,value_date,narration,debit,credit,running_balance,utr_number
uci_bank_491164,2009-12-10,UCI ONLINE RETAIL UCI-491164,0.0,33.55,349568.65,setl_491164
uci_bank_491165,2009-12-10,UCI ONLINE RETAIL UCI-491165,0.0,737.7,350306.35,setl_491165
uci_bank_491169,2009-12-10,UCI ONLINE RETAIL UCI-491169,0.0,8.5,350314.85,setl_491169
uci_bank_491170,2009-12-10,UCI ONLINE RETAIL UCI-491170,0.0,328.99,350643.84,setl_491170
uci_bank_491171,2009-12-10,UCI ONLINE RETAIL UCI-491171,0.0,203.85,350847.69,setl_491171
uci_bank_491172,2009-12-10,UCI ONLINE RETAIL UCI-491172,0.0,730.59,351578.28,setl_491172
uci_bank_491173,2009-12-10,UCI ONLINE RETAIL UCI-491173,0.0,248.49,351826.77,setl_491173
uci_bank_491174,2009-12-10,UCI ONLINE RETAIL UCI-491174,0.0,228.96,352055.73,setl_491174
uci_bank_491175,2009-12-10,UCI ONLINE RETAIL UCI-491175,0.0,347.54,352403.27,setl_491175
uci_bank_491176,2009-12-10,UCI ONLINE RETAIL UCI-491176,0.0,1213.02,353616.29,setl_491176
uci_bank_491177,2009-12-10,UCI ONLINE RETAIL UCI-491177,0.0,105.78,353722.07,setl_491177
uci_bank_491178,2009-12-10,UCI ONLINE RETAIL UCI-491178,0.0,390.44,354112.51,setl_491178
uci_bank_491180,2009-12-10,UCI ONLINE RETAIL UCI-491180,0.0,294.52,354407.03,setl_491180
uci_bank_491181,2009-12-10,UCI ONLINE RETAIL UCI-491181,0.0,592.2,354999.23,setl_491181
uci_bank_491182,2009-12-10,UCI ONLINE RETAIL UCI-491182,0.0,190.3,355189.53,setl_491182
uci_bank_491184,2009-12-10,UCI ONLINE RETAIL UCI-491184,0.0,139.85,355329.38,setl_491184
uci_bank_491183,2009-12-10,UCI ONLINE RETAIL UCI-491183,0.0,945.58,356274.96,setl_491183
uci_bank_491185,2009-12-10,UCI ONLINE RETAIL UCI-491185,0.0,421.17,356696.13,setl_491185
uci_bank_491186,2009-12-10,UCI ONLINE RETAIL UCI-491186,0.0,288.49,356984.62,setl_491186
uci_bank_491187,2009-12-10,UCI ONLINE RETAIL UCI-491187,0.0,97.5,357082.12,setl_491187
uci_bank_491188,2009-12-10,UCI ONLINE RETAIL UCI-491188,0.0,79.7,357161.82,setl_491188
uci_bank_491189,2009-12-10,UCI ONLINE RETAIL UCI-491189,0.0,31.2,357193.02,setl_491189
uci_bank_491191,2009-12-10,UCI ONLINE RETAIL UCI-491191,0.0,71.79,357264.81,setl_491191
uci_bank_491193,2009-12-10,UCI ONLINE RETAIL UCI-491193,0.0,762.98,358027.79,setl_491193
uci_bank_491192,2009-12-10,UCI ONLINE RETAIL UCI-491192,0.0,509.3,358537.09,setl_491192
uci_bank_491194,2009-12-10,UCI ONLINE RETAIL UCI-491194,0.0,302.7,358839.79,setl_491194
uci_bank_491195,2009-12-10,UCI ONLINE RETAIL UCI-491195,0.0,658.5,359498.29,setl_491195
uci_bank_491196,2009-12-10,UCI ONLINE RETAIL UCI-491196,0.0,165.5,359663.79,setl_491196
uci_bank_491197,2009-12-10,UCI ONLINE RETAIL UCI-491197,0.0,126.57,359790.36,setl_491197
uci_bank_491198,2009-12-10,UCI ONLINE RETAIL UCI-491198,0.0,95.55,359885.91,setl_491198
uci_bank_491199,2009-12-10,UCI ONLINE RETAIL UCI-491199,0.0,143.72,360029.63,setl_491199
uci_bank_491200,2009-12-10,UCI ONLINE RETAIL UCI-491200,0.0,165.0,360194.63,setl_491200
uci_bank_491201,2009-12-10,UCI ONLINE RETAIL UCI-491201,0.0,413.1,360607.73,setl_491201
uci_bank_491203,2009-12-10,UCI ONLINE RETAIL UCI-491203,0.0,580.15,361187.88,setl_491203
uci_bank_491204,2009-12-10,UCI ONLINE RETAIL UCI-491204,0.0,224.36,361412.24,setl_491204
uci_bank_491205,2009-12-10,UCI ONLINE RETAIL UCI-491205,0.0,1391.91,362804.15,setl_491205
uci_bank_491207,2009-12-10,UCI ONLINE RETAIL UCI-491207,0.0,105.76,362909.91,setl_491207
uci_bank_491209,2009-12-10,UCI ONLINE RETAIL UCI-491209,0.0,278.08,363187.99,setl_491209
uci_bank_491210,2009-12-10,UCI ONLINE RETAIL UCI-491210,0.0,785.62,363973.61,setl_491210
uci_bank_491211,2009-12-10,UCI ONLINE RETAIL UCI-491211,0.0,1766.28,365739.89,setl_491211
uci_bank_491212,2009-12-10,UCI ONLINE RETAIL UCI-491212,0.0,873.61,366613.5,setl_491212
uci_bank_491226,2009-12-10,UCI ONLINE RETAIL UCI-491226,0.0,448.2,367061.7,setl_491226
uci_bank_491235,2009-12-10,UCI ONLINE RETAIL UCI-491235,0.0,307.2,367368.9,setl_491235
uci_bank_491238,2009-12-10,UCI ONLINE RETAIL UCI-491238,0.0,170.45,367539.35,setl_491238
uci_bank_491240,2009-12-10,UCI ONLINE RETAIL UCI-491240,0.0,936.26,368475.61,setl_491240
uci_bank_491247,2009-12-10,UCI ONLINE RETAIL UCI-491247,0.0,436.4,368912.01,setl_491247
uci_bank_491314,2009-12-10,UCI ONLINE RETAIL UCI-491314,0.0,1505.4,370417.41,setl_491314
uci_bank_491317,2009-12-10,UCI ONLINE RETAIL UCI-491317,0.0,683.91,371101.32,setl_491317
uci_bank_491318,2009-12-10,UCI ONLINE RETAIL UCI-491318,0.0,369.6,371470.92,setl_491318
uci_bank_491319,2009-12-10,UCI ONLINE RETAIL UCI-491319,0.0,181.63,371652.55,setl_491319
uci_bank_491320,2009-12-10,UCI ONLINE RETAIL UCI-491320,0.0,178.2,371830.75,setl_491320
uci_bank_491321,2009-12-10,UCI ONLINE RETAIL UCI-491321,0.0,844.45,372675.2,setl_491321
uci_bank_491340,2009-12-10,UCI ONLINE RETAIL UCI-491340,0.0,517.7,373192.9,setl_491340
uci_bank_491356,2009-12-10,UCI ONLINE RETAIL UCI-491356,0.0,282.03,373474.93,setl_491356
uci_bank_491358,2009-12-10,UCI ONLINE RETAIL UCI-491358,0.0,99.6,373574.53,setl_491358
uci_bank_491368,2009-12-10,UCI ONLINE RETAIL UCI-491368,0.0,164.31,373738.84,setl_491368
uci_bank_491385,2009-12-10,UCI ONLINE RETAIL UCI-491385,0.0,328.7,374067.54,setl_491385
uci_bank_491394,2009-12-10,UCI ONLINE RETAIL UCI-491394,0.0,404.82,374472.36,setl_491394
uci_bank_491395,2009-12-10,UCI ONLINE RETAIL UCI-491395,0.0,204.26,374676.62,setl_491395
uci_bank_491396,2009-12-10,UCI ONLINE RETAIL UCI-491396,0.0,435.51,375112.13,setl_491396
uci_bank_491397,2009-12-10,UCI ONLINE RETAIL UCI-491397,0.0,155.79,375267.92,setl_491397
uci_bank_491399,2009-12-10,UCI ONLINE RETAIL UCI-491399,0.0,171.5,375439.42,setl_491399
uci_bank_491400,2009-12-10,UCI ONLINE RETAIL UCI-491400,0.0,427.52,375866.94,setl_491400
uci_bank_491401,2009-12-10,UCI ONLINE RETAIL UCI-491401,0.0,218.05,376084.99,setl_491401
uci_bank_491403,2009-12-10,UCI ONLINE RETAIL UCI-491403,0.0,616.53,376701.52,setl_491403
uci_bank_491405,2009-12-10,UCI ONLINE RETAIL UCI-491405,0.0,70.8,376772.32,setl_491405
uci_bank_491406,2009-12-10,UCI ONLINE RETAIL UCI-491406,0.0,792.02,377564.34,setl_491406
uci_bank_491407,2009-12-10,UCI ONLINE RETAIL UCI-491407,0.0,130.62,377694.96,setl_491407
uci_bank_491408,2009-12-10,UCI ONLINE RETAIL UCI-491408,0.0,133.75,377828.71,setl_491408
uci_bank_491422,2009-12-10,UCI ONLINE RETAIL UCI-491422,0.0,864.89,378693.6,setl_491422
uci_bank_491421,2009-12-10,UCI ONLINE RETAIL UCI-491421,0.0,208.9,378902.5,setl_491421
uci_bank_491424,2009-12-10,UCI ONLINE RETAIL UCI-491424,0.0,177.91,379080.41,setl_491424
uci_bank_491425,2009-12-10,UCI ONLINE RETAIL UCI-491425,0.0,230.0,379310.41,setl_491425
uci_bank_491426,2009-12-10,UCI ONLINE RETAIL UCI-491426,0.0,917.76,380228.17,setl_491426
uci_bank_491427,2009-12-10,UCI ONLINE RETAIL UCI-491427,0.0,583.7,380811.87,setl_491427
uci_bank_491429,2009-12-11,UCI ONLINE RETAIL UCI-491429,0.0,375.66,381187.53,setl_491429
uci_bank_491432,2009-12-11,UCI ONLINE RETAIL UCI-491432,0.0,325.64,381513.17,setl_491432
uci_bank_491431,2009-12-11,UCI ONLINE RETAIL UCI-491431,0.0,1980.0,383493.17,setl_491431
uci_bank_491433,2009-12-11,UCI ONLINE RETAIL UCI-491433,0.0,233.1,383726.27,setl_491433
uci_bank_491434,2009-12-11,UCI ONLINE RETAIL UCI-491434,0.0,327.32,384053.59,setl_491434
uci_bank_491435,2009-12-11,UCI ONLINE RETAIL UCI-491435,0.0,244.42,384298.01,setl_491435
uci_bank_491436,2009-12-11,UCI ONLINE RETAIL UCI-491436,0.0,10.14,384308.15,setl_491436
uci_bank_491437,2009-12-11,UCI ONLINE RETAIL UCI-491437,0.0,439.18,384747.33,setl_491437
uci_bank_491438,2009-12-11,UCI ONLINE RETAIL UCI-491438,0.0,375.18,385122.51,setl_491438
uci_bank_491439,2009-12-11,UCI ONLINE RETAIL UCI-491439,0.0,306.0,385428.51,setl_491439
uci_bank_491440,2009-12-11,UCI ONLINE RETAIL UCI-491440,0.0,1350.0,386778.51,setl_491440
uci_bank_491442,2009-12-11,UCI ONLINE RETAIL UCI-491442,0.0,102.0,386880.51,setl_491442
uci_bank_491443,2009-12-11,UCI ONLINE RETAIL UCI-491443,0.0,574.07,387454.58,setl_491443
uci_bank_491444,2009-12-11,UCI ONLINE RETAIL UCI-491444,0.0,41.89,387496.47,setl_491444
uci_bank_491445,2009-12-11,UCI ONLINE RETAIL UCI-491445,0.0,122.95,387619.42,setl_491445
uci_bank_491447,2009-12-11,UCI ONLINE RETAIL UCI-491447,0.0,15.9,387635.32,setl_491447
uci_bank_491448,2009-12-11,UCI ONLINE RETAIL UCI-491448,0.0,459.58,388094.9,setl_491448
uci_bank_491449,2009-12-11,UCI ONLINE RETAIL UCI-491449,0.0,1641.9,389736.8,setl_491449
uci_bank_491450,2009-12-11,UCI ONLINE RETAIL UCI-491450,0.0,634.88,390371.68,setl_491450
uci_bank_491452,2009-12-11,UCI ONLINE RETAIL UCI-491452,0.0,222.05,390593.73,setl_491452
uci_bank_491453,2009-12-11,UCI ONLINE RETAIL UCI-491453,0.0,86.75,390680.48,setl_491453
uci_bank_491454,2009-12-11,UCI ONLINE RETAIL UCI-491454,0.0,218.44,390898.92,setl_491454
uci_bank_491456,2009-12-11,UCI ONLINE RETAIL UCI-491456,0.0,11016.0,401914.92,setl_491456
uci_bank_491457,2009-12-11,UCI ONLINE RETAIL UCI-491457,0.0,362.93,402277.85,setl_491457
uci_bank_491462,2009-12-11,UCI ONLINE RETAIL UCI-491462,0.0,718.83,402996.68,setl_491462
uci_bank_491463,2009-12-11,UCI ONLINE RETAIL UCI-491463,0.0,7.5,403004.18,setl_491463
uci_bank_491464,2009-12-11,UCI ONLINE RETAIL UCI-491464,0.0,52.8,403056.98,setl_491464
uci_bank_491465,2009-12-11,UCI ONLINE RETAIL UCI-491465,0.0,350.68,403407.66,setl_491465
uci_bank_491468,2009-12-11,UCI ONLINE RETAIL UCI-491468,0.0,1107.95,404515.61,setl_491468
uci_bank_491474,2009-12-11,UCI ONLINE RETAIL UCI-491474,0.0,217.34,404732.95,setl_491474
uci_bank_491479,2009-12-11,UCI ONLINE RETAIL UCI-491479,0.0,391.16,405124.11,setl_491479
uci_bank_491497,2009-12-11,UCI ONLINE RETAIL UCI-491497,0.0,899.64,406023.75,setl_491497
uci_bank_491498,2009-12-11,UCI ONLINE RETAIL UCI-491498,0.0,209.59,406233.34,setl_491498
uci_bank_491506,2009-12-11,UCI ONLINE RETAIL UCI-491506,0.0,199.68,406433.02,setl_491506
uci_bank_491508,2009-12-11,UCI ONLINE RETAIL UCI-491508,0.0,348.6,406781.62,setl_491508
uci_bank_491516,2009-12-11,UCI ONLINE RETAIL UCI-491516,0.0,51.27,406832.89,setl_491516
uci_bank_491528,2009-12-11,UCI ONLINE RETAIL UCI-491528,0.0,307.54,407140.43,setl_491528
uci_bank_491554,2009-12-11,UCI ONLINE RETAIL UCI-491554,0.0,198.77,407339.2,setl_491554
uci_bank_491555,2009-12-11,UCI ONLINE RETAIL UCI-491555,0.0,513.54,407852.74,setl_491555
uci_bank_491570,2009-12-11,UCI ONLINE RETAIL UCI-491570,0.0,811.76,408664.5,setl_491570
uci_bank_491584,2009-12-11,UCI ONLINE RETAIL UCI-491584,0.0,525.34,409189.84,setl_491584
uci_bank_491586,2009-12-11,UCI ONLINE RETAIL UCI-491586,0.0,117.96,409307.8,setl_491586
uci_bank_491587,2009-12-11,UCI ONLINE RETAIL UCI-491587,0.0,500.0,409807.8,setl_491587
uci_bank_491603,2009-12-11,UCI ONLINE RETAIL UCI-491603,0.0,539.47,410347.27,setl_491603
uci_bank_491607,2009-12-11,UCI ONLINE RETAIL UCI-491607,0.0,289.53,410636.8,setl_491607
uci_bank_491612,2009-12-11,UCI ONLINE RETAIL UCI-491612,0.0,849.94,411486.74,setl_491612
uci_bank_491613,2009-12-11,UCI ONLINE RETAIL UCI-491613,0.0,252.04,411738.78,setl_491613
uci_bank_491622,2009-12-11,UCI ONLINE RETAIL UCI-491622,0.0,483.42,412222.2,setl_491622
uci_bank_491625,2009-12-11,UCI ONLINE RETAIL UCI-491625,0.0,615.3,412837.5,setl_491625
uci_bank_491627,2009-12-11,UCI ONLINE RETAIL UCI-491627,0.0,460.3,413297.8,setl_491627
uci_bank_491629,2009-12-11,UCI ONLINE RETAIL UCI-491629,0.0,308.81,413606.61,setl_491629
uci_bank_491630,2009-12-11,UCI ONLINE RETAIL UCI-491630,0.0,438.22,414044.83,setl_491630
uci_bank_491631,2009-12-11,UCI ONLINE RETAIL UCI-491631,0.0,160.55,414205.38,setl_491631
uci_bank_491633,2009-12-11,UCI ONLINE RETAIL UCI-491633,0.0,465.42,414670.8,setl_491633
uci_bank_491634,2009-12-11,UCI ONLINE RETAIL UCI-491634,0.0,574.09,415244.89,setl_491634
uci_bank_491635,2009-12-11,UCI ONLINE RETAIL UCI-491635,0.0,1323.86,416568.75,setl_491635
uci_bank_491636,2009-12-11,UCI ONLINE RETAIL UCI-491636,0.0,285.48,416854.23,setl_491636
uci_bank_491637,2009-12-11,UCI ONLINE RETAIL UCI-491637,0.0,638.52,417492.75,setl_491637
uci_bank_491640,2009-12-11,UCI ONLINE RETAIL UCI-491640,0.0,406.12,417898.87,setl_491640
uci_bank_491642,2009-12-11,UCI ONLINE RETAIL UCI-491642,0.0,358.32,418257.19,setl_491642
uci_bank_491643,2009-12-11,UCI ONLINE RETAIL UCI-491643,0.0,1056.86,419314.05,setl_491643
uci_bank_491644,2009-12-11,UCI ONLINE RETAIL UCI-491644,0.0,100.55,419414.6,setl_491644
uci_bank_491645,2009-12-11,UCI ONLINE RETAIL UCI-491645,0.0,156.14,419570.74,setl_491645
uci_bank_491646,2009-12-11,UCI ONLINE RETAIL UCI-491646,0.0,641.51,420212.25,setl_491646
uci_bank_491647,2009-12-11,UCI ONLINE RETAIL UCI-491647,0.0,15.5,420227.75,setl_491647
uci_bank_491648,2009-12-13,UCI ONLINE RETAIL UCI-491648,0.0,214.09,420441.84,setl_491648
uci_bank_491649,2009-12-13,UCI ONLINE RETAIL UCI-491649,0.0,549.08,420990.92,setl_491649
uci_bank_491651,2009-12-13,UCI ONLINE RETAIL UCI-491651,0.0,356.55,421347.47,setl_491651
uci_bank_491652,2009-12-13,UCI ONLINE RETAIL UCI-491652,0.0,510.36,421857.83,setl_491652
uci_bank_491653,2009-12-13,UCI ONLINE RETAIL UCI-491653,0.0,164.48,422022.31,setl_491653
uci_bank_491654,2009-12-13,UCI ONLINE RETAIL UCI-491654,0.0,469.49,422491.8,setl_491654
uci_bank_491655,2009-12-13,UCI ONLINE RETAIL UCI-491655,0.0,15.5,422507.3,setl_491655
uci_bank_491656,2009-12-13,UCI ONLINE RETAIL UCI-491656,0.0,344.65,422851.95,setl_491656
uci_bank_491658,2009-12-13,UCI ONLINE RETAIL UCI-491658,0.0,155.06,423007.01,setl_491658
uci_bank_491659,2009-12-13,UCI ONLINE RETAIL UCI-491659,0.0,416.82,423423.83,setl_491659
uci_bank_491660,2009-12-13,UCI ONLINE RETAIL UCI-491660,0.0,152.25,423576.08,setl_491660
uci_bank_491662,2009-12-13,UCI ONLINE RETAIL UCI-491662,0.0,356.17,423932.25,setl_491662
uci_bank_491661,2009-12-13,UCI ONLINE RETAIL UCI-491661,0.0,326.4,424258.65,setl_491661
uci_bank_491663,2009-12-13,UCI ONLINE RETAIL UCI-491663,0.0,90.95,424349.6,setl_491663
uci_bank_491664,2009-12-13,UCI ONLINE RETAIL UCI-491664,0.0,450.71,424800.31,setl_491664
uci_bank_491665,2009-12-13,UCI ONLINE RETAIL UCI-491665,0.0,1184.61,425984.92,setl_491665
uci_bank_491667,2009-12-13,UCI ONLINE RETAIL UCI-491667,0.0,120.06,426104.98,setl_491667
uci_bank_491666,2009-12-13,UCI ONLINE RETAIL UCI-491666,0.0,335.98,426440.96,setl_491666
uci_bank_491668,2009-12-13,UCI ONLINE RETAIL UCI-491668,0.0,370.2,426811.16,setl_491668
uci_bank_491669,2009-12-13,UCI ONLINE RETAIL UCI-491669,0.0,76.84,426888.0,setl_491669
uci_bank_491670,2009-12-13,UCI ONLINE RETAIL UCI-491670,0.0,650.88,427538.88,setl_491670
uci_bank_491671,2009-12-13,UCI ONLINE RETAIL UCI-491671,0.0,505.13,428044.01,setl_491671
uci_bank_491672,2009-12-13,UCI ONLINE RETAIL UCI-491672,0.0,336.82,428380.83,setl_491672
uci_bank_491673,2009-12-13,UCI ONLINE RETAIL UCI-491673,0.0,126.7,428507.53,setl_491673
uci_bank_491675,2009-12-13,UCI ONLINE RETAIL UCI-491675,0.0,374.04,428881.57,setl_491675
uci_bank_491674,2009-12-13,UCI ONLINE RETAIL UCI-491674,0.0,591.48,429473.05,setl_491674
uci_bank_491677,2009-12-13,UCI ONLINE RETAIL UCI-491677,0.0,15.0,429488.05,setl_491677
uci_bank_491678,2009-12-13,UCI ONLINE RETAIL UCI-491678,0.0,300.42,429788.47,setl_491678
uci_bank_491679,2009-12-13,UCI ONLINE RETAIL UCI-491679,0.0,145.06,429933.53,setl_491679
uci_bank_491680,2009-12-13,UCI ONLINE RETAIL UCI-491680,0.0,244.8,430178.33,setl_491680
uci_bank_491681,2009-12-13,UCI ONLINE RETAIL UCI-491681,0.0,272.4,430450.73,setl_491681
uci_bank_491682,2009-12-13,UCI ONLINE RETAIL UCI-491682,0.0,21.95,430472.68,setl_491682
uci_bank_491683,2009-12-13,UCI ONLINE RETAIL UCI-491683,0.0,361.55,430834.23,setl_491683
uci_bank_491684,2009-12-13,UCI ONLINE RETAIL UCI-491684,0.0,228.8,431063.03,setl_491684
uci_bank_491685,2009-12-13,UCI ONLINE RETAIL UCI-491685,0.0,5.1,431068.13,setl_491685
uci_bank_491686,2009-12-13,UCI ONLINE RETAIL UCI-491686,0.0,452.5,431520.63,setl_491686
uci_bank_491687,2009-12-13,UCI ONLINE RETAIL UCI-491687,0.0,588.4,432109.03,setl_491687
uci_bank_491688,2009-12-13,UCI ONLINE RETAIL UCI-491688,0.0,197.98,432307.01,setl_491688
uci_bank_491690,2009-12-13,UCI ONLINE RETAIL UCI-491690,0.0,511.64,432818.65,setl_491690
uci_bank_491691,2009-12-13,UCI ONLINE RETAIL UCI-491691,0.0,386.73,433205.38,setl_491691
uci_bank_491692,2009-12-13,UCI ONLINE RETAIL UCI-491692,0.0,856.78,434062.16,setl_491692
uci_bank_491694,2009-12-13,UCI ONLINE RETAIL UCI-491694,0.0,228.34,434290.5,setl_491694
uci_bank_491695,2009-12-13,UCI ONLINE RETAIL UCI-491695,0.0,106.65,434397.15,setl_491695
uci_bank_491696,2009-12-13,UCI ONLINE RETAIL UCI-491696,0.0,56.45,434453.6,setl_491696
uci_bank_491697,2009-12-13,UCI ONLINE RETAIL UCI-491697,0.0,493.37,434946.97,setl_491697
uci_bank_491698,2009-12-13,UCI ONLINE RETAIL UCI-491698,0.0,1014.54,435961.51,setl_491698
uci_bank_491699,2009-12-13,UCI ONLINE RETAIL UCI-491699,0.0,286.28,436247.79,setl_491699
uci_bank_491700,2009-12-13,UCI ONLINE RETAIL UCI-491700,0.0,507.65,436755.44,setl_491700
uci_bank_491701,2009-12-13,UCI ONLINE RETAIL UCI-491701,0.0,123.43,436878.87,setl_491701
uci_bank_491703,2009-12-13,UCI ONLINE RETAIL UCI-491703,0.0,399.8,437278.67,setl_491703
uci_bank_491704,2009-12-13,UCI ONLINE RETAIL UCI-491704,0.0,65.1,437343.77,setl_491704
uci_bank_491706,2009-12-13,UCI ONLINE RETAIL UCI-491706,0.0,15.3,437359.07,setl_491706
uci_bank_491707,2009-12-13,UCI ONLINE RETAIL UCI-491707,0.0,98.25,437457.32,setl_491707
uci_bank_491708,2009-12-13,UCI ONLINE RETAIL UCI-491708,0.0,100.8,437558.12,setl_491708
uci_bank_491709,2009-12-13,UCI ONLINE RETAIL UCI-491709,0.0,147.99,437706.11,setl_491709
uci_bank_491710,2009-12-13,UCI ONLINE RETAIL UCI-491710,0.0,258.3,437964.41,setl_491710
uci_bank_491711,2009-12-13,UCI ONLINE RETAIL UCI-491711,0.0,313.64,438278.05,setl_491711
uci_bank_491712,2009-12-13,UCI ONLINE RETAIL UCI-491712,0.0,360.51,438638.56,setl_491712
uci_bank_491713,2009-12-13,UCI ONLINE RETAIL UCI-491713,0.0,545.1,439183.66,setl_491713
uci_bank_491714,2009-12-13,UCI ONLINE RETAIL UCI-491714,0.0,526.46,439710.12,setl_491714
uci_bank_491715,2009-12-13,UCI ONLINE RETAIL UCI-491715,0.0,233.42,439943.54,setl_491715
uci_bank_491716,2009-12-13,UCI ONLINE RETAIL UCI-491716,0.0,217.8,440161.34,setl_491716
uci_bank_491717,2009-12-13,UCI ONLINE RETAIL UCI-491717,0.0,213.88,440375.22,setl_491717
uci_bank_491718,2009-12-13,UCI ONLINE RETAIL UCI-491718,0.0,181.51,440556.73,setl_491718
uci_bank_491719,2009-12-13,UCI ONLINE RETAIL UCI-491719,0.0,348.61,440905.34,setl_491719
uci_bank_491720,2009-12-13,UCI ONLINE RETAIL UCI-491720,0.0,261.7,441167.04,setl_491720
uci_bank_491721,2009-12-13,UCI ONLINE RETAIL UCI-491721,0.0,354.29,441521.33,setl_491721
uci_bank_491722,2009-12-13,UCI ONLINE RETAIL UCI-491722,0.0,292.98,441814.31,setl_491722
uci_bank_491724,2009-12-13,UCI ONLINE RETAIL UCI-491724,0.0,124.9,441939.21,setl_491724
uci_bank_491725,2009-12-14,UCI ONLINE RETAIL UCI-491725,0.0,45.0,441984.21,setl_491725
uci_bank_491726,2009-12-14,UCI ONLINE RETAIL UCI-491726,0.0,1081.66,443065.87,setl_491726
uci_bank_491729,2009-12-14,UCI ONLINE RETAIL UCI-491729,0.0,171.82,443237.69,setl_491729
uci_bank_491730,2009-12-14,UCI ONLINE RETAIL UCI-491730,0.0,252.12,443489.81,setl_491730
uci_bank_491731,2009-12-14,UCI ONLINE RETAIL UCI-491731,0.0,228.6,443718.41,setl_491731
uci_bank_491733,2009-12-14,UCI ONLINE RETAIL UCI-491733,0.0,366.4,444084.81,setl_491733
uci_bank_491734,2009-12-14,UCI ONLINE RETAIL UCI-491734,0.0,950.0,445034.81,setl_491734
uci_bank_491735,2009-12-14,UCI ONLINE RETAIL UCI-491735,0.0,225.8,445260.61,setl_491735
uci_bank_491736,2009-12-14,UCI ONLINE RETAIL UCI-491736,0.0,756.51,446017.12,setl_491736
uci_bank_491737,2009-12-14,UCI ONLINE RETAIL UCI-491737,0.0,31.93,446049.05,setl_491737
uci_bank_491738,2009-12-14,UCI ONLINE RETAIL UCI-491738,0.0,1286.43,447335.48,setl_491738
uci_bank_491743,2009-12-14,UCI ONLINE RETAIL UCI-491743,0.0,597.56,447933.04,setl_491743
uci_bank_491742,2009-12-14,UCI ONLINE RETAIL UCI-491742,0.0,22.5,447955.54,setl_491742
uci_bank_491744,2009-12-14,UCI ONLINE RETAIL UCI-491744,0.0,22.5,447978.04,setl_491744
uci_bank_491745,2009-12-14,UCI ONLINE RETAIL UCI-491745,0.0,66.75,448044.79,setl_491745
uci_bank_491746,2009-12-14,UCI ONLINE RETAIL UCI-491746,0.0,327.71,448372.5,setl_491746
uci_bank_491747,2009-12-14,UCI ONLINE RETAIL UCI-491747,0.0,187.7,448560.2,setl_491747
uci_bank_491748,2009-12-14,UCI ONLINE RETAIL UCI-491748,0.0,319.38,448879.58,setl_491748
uci_bank_491750,2009-12-14,UCI ONLINE RETAIL UCI-491750,0.0,572.05,449451.63,setl_491750
uci_bank_491751,2009-12-14,UCI ONLINE RETAIL UCI-491751,0.0,196.92,449648.55,setl_491751
uci_bank_491752,2009-12-14,UCI ONLINE RETAIL UCI-491752,0.0,309.3,449957.85,setl_491752
uci_bank_491753,2009-12-14,UCI ONLINE RETAIL UCI-491753,0.0,348.85,450306.7,setl_491753
uci_bank_491754,2009-12-14,UCI ONLINE RETAIL UCI-491754,0.0,38.66,450345.36,setl_491754
uci_bank_491755,2009-12-14,UCI ONLINE RETAIL UCI-491755,0.0,79.95,450425.31,setl_491755
uci_bank_491756,2009-12-14,UCI ONLINE RETAIL UCI-491756,0.0,318.36,450743.67,setl_491756
uci_bank_491757,2009-12-14,UCI ONLINE RETAIL UCI-491757,0.0,705.6,451449.27,setl_491757
uci_bank_491758,2009-12-14,UCI ONLINE RETAIL UCI-491758,0.0,400.91,451850.18,setl_491758
uci_bank_491759,2009-12-14,UCI ONLINE RETAIL UCI-491759,0.0,15.0,451865.18,setl_491759
uci_bank_491760,2009-12-14,UCI ONLINE RETAIL UCI-491760,0.0,170.05,452035.23,setl_491760
uci_bank_491780,2009-12-14,UCI ONLINE RETAIL UCI-491780,0.0,615.22,452650.45,setl_491780
uci_bank_491784,2009-12-14,UCI ONLINE RETAIL UCI-491784,0.0,675.05,453325.5,setl_491784
uci_bank_491782,2009-12-14,UCI ONLINE RETAIL UCI-491782,0.0,162.25,453487.75,setl_491782
uci_bank_491800,2009-12-14,UCI ONLINE RETAIL UCI-491800,0.0,5259.17,458746.92,setl_491800
uci_bank_491803,2009-12-14,UCI ONLINE RETAIL UCI-491803,0.0,698.61,459445.53,setl_491803
uci_bank_491804,2009-12-14,UCI ONLINE RETAIL UCI-491804,0.0,112.64,459558.17,setl_491804
uci_bank_491805,2009-12-14,UCI ONLINE RETAIL UCI-491805,0.0,1350.81,460908.98,setl_491805
uci_bank_491806,2009-12-14,UCI ONLINE RETAIL UCI-491806,0.0,8.95,460917.93,setl_491806
uci_bank_491807,2009-12-14,UCI ONLINE RETAIL UCI-491807,0.0,164.28,461082.21,setl_491807
uci_bank_491809,2009-12-14,UCI ONLINE RETAIL UCI-491809,0.0,272.02,461354.23,setl_491809
uci_bank_491811,2009-12-14,UCI ONLINE RETAIL UCI-491811,0.0,290.15,461644.38,setl_491811
uci_bank_491810,2009-12-14,UCI ONLINE RETAIL UCI-491810,0.0,619.67,462264.05,setl_491810
uci_bank_491812,2009-12-14,UCI ONLINE RETAIL UCI-491812,0.0,13854.2,476118.25,setl_491812
uci_bank_491813,2009-12-14,UCI ONLINE RETAIL UCI-491813,0.0,157.5,476275.75,setl_491813
uci_bank_491814,2009-12-14,UCI ONLINE RETAIL UCI-491814,0.0,310.43,476586.18,setl_491814
